Phone timestamp;sensor timestamp [ns];timestamp [ms];ecg [uV]
2024-05-25T23:11:13.389;599617202323475782;0.0;-27
2024-05-25T23:11:13.396;599617202331167154;7.691372;233
2024-05-25T23:11:13.404;599617202338858526;15.382744;1764
2024-05-25T23:11:13.412;599617202346549898;23.074116;4246
2024-05-25T23:11:13.419;599617202354241270;30.765488;5582
2024-05-25T23:11:13.427;599617202361932642;38.45686;5998
2024-05-25T23:11:13.435;599617202369624014;46.14823;6890
2024-05-25T23:11:13.442;599617202377315386;53.839603;7714
2024-05-25T23:11:13.450;599617202385006758;61.530975;8149
2024-05-25T23:11:13.458;599617202392698130;69.22235;8716
2024-05-25T23:11:13.465;599617202400389502;76.91372;9309
2024-05-25T23:11:13.473;599617202408080874;84.60509;9751
2024-05-25T23:11:13.481;599617202415772246;92.29646;10249
2024-05-25T23:11:13.488;599617202423463618;99.98784;10664
2024-05-25T23:11:13.496;599617202431154990;107.67921;10925
2024-05-25T23:11:13.504;599617202438846362;115.370575;11249
2024-05-25T23:11:13.512;599617202446537734;123.06195;11592
2024-05-25T23:11:13.519;599617202454229106;130.75333;11928
2024-05-25T23:11:13.527;599617202461920478;138.4447;12275
2024-05-25T23:11:13.535;599617202469611850;146.13606;12548
2024-05-25T23:11:13.542;599617202477303222;153.82744;12833
2024-05-25T23:11:13.550;599617202484994594;161.51881;13194
2024-05-25T23:11:13.558;599617202492685966;169.21017;13484
2024-05-25T23:11:13.565;599617202500377338;176.90155;13623
2024-05-25T23:11:13.573;599617202508068710;184.59293;13755
2024-05-25T23:11:13.581;599617202515760082;192.2843;14011
2024-05-25T23:11:13.588;599617202523451454;199.97568;14275
2024-05-25T23:11:13.596;599617202531142826;207.66704;14405
2024-05-25T23:11:13.604;599617202538834198;215.35841;14574
2024-05-25T23:11:13.612;599617202546525570;223.04979;14850
2024-05-25T23:11:13.619;599617202554216942;230.74115;14924
2024-05-25T23:11:13.627;599617202561908314;238.43253;14889
2024-05-25T23:11:13.635;599617202569599686;246.1239;15088
2024-05-25T23:11:13.642;599617202577291058;253.81528;15299
2024-05-25T23:11:13.650;599617202584982430;261.50665;15271
2024-05-25T23:11:13.658;599617202592673802;269.19803;15255
2024-05-25T23:11:13.665;599617202600365174;276.8894;15415
2024-05-25T23:11:13.673;599617202608056546;284.58078;15563
2024-05-25T23:11:13.681;599617202615747918;292.27213;15611
2024-05-25T23:11:13.688;599617202623439290;299.96353;15611
2024-05-25T23:11:13.696;599617202631130662;307.65488;15625
2024-05-25T23:11:13.704;599617202638822034;315.34625;15688
2024-05-25T23:11:13.712;599617202646513406;323.03763;15718
2024-05-25T23:11:13.719;599617202654204778;330.729;15771
2024-05-25T23:11:13.727;599617202661896150;338.42035;15933
2024-05-25T23:11:13.735;599617202669587522;346.11176;15956
2024-05-25T23:11:13.742;599617202677278894;353.8031;15834
2024-05-25T23:11:13.750;599617202684970266;361.4945;15773
2024-05-25T23:11:13.758;599617202692661638;369.18585;15732
2024-05-25T23:11:13.765;599617202700353010;376.87723;15704
2024-05-25T23:11:13.773;599617202708044382;384.5686;15678
2024-05-25T23:11:13.781;599617202715735754;392.25998;15602
2024-05-25T23:11:13.788;599617202723427126;399.95135;15523
2024-05-25T23:11:13.796;599617202731118498;407.64273;15544
2024-05-25T23:11:13.804;599617202738809870;415.33408;15572
2024-05-25T23:11:13.812;599617202746501242;423.02548;15412
2024-05-25T23:11:13.819;599617202754192614;430.71683;15394
2024-05-25T23:11:13.827;599617202761883986;438.4082;15736
2024-05-25T23:11:13.835;599617202769575358;446.09958;15993
2024-05-25T23:11:13.842;599617202777266730;453.79095;15866
2024-05-25T23:11:13.850;599617202784958102;461.4823;15431
2024-05-25T23:11:13.858;599617202792649474;469.1737;15005
2024-05-25T23:11:13.865;599617202800340846;476.86505;14901
2024-05-25T23:11:13.873;599617202808032218;484.55646;14903
2024-05-25T23:11:13.881;599617202815723590;492.2478;14778
2024-05-25T23:11:13.888;599617202823414962;499.93918;14660
2024-05-25T23:11:13.896;599617202831106334;507.63055;14574
2024-05-25T23:11:13.904;599617202838797706;515.3219;14500
2024-05-25T23:11:13.912;599617202846489078;523.0133;14521
2024-05-25T23:11:13.919;599617202854180450;530.70465;14461
2024-05-25T23:11:13.927;599617202861871822;538.39606;14234
2024-05-25T23:11:13.935;599617202869563194;546.0874;14141
2024-05-25T23:11:13.942;599617202877254566;553.7788;14174
2024-05-25T23:11:13.950;599617202884945946;561.47015;14072
2024-05-25T23:11:13.958;599617202892637318;569.16156;13930
2024-05-25T23:11:13.965;599617202900328690;576.8529;13870
2024-05-25T23:11:13.973;599617202908020062;584.54425;13852
2024-05-25T23:11:13.981;599617202915711434;592.23566;13875
2024-05-25T23:11:13.988;599617202923402806;599.92706;13687
2024-05-25T23:11:13.996;599617202931094178;607.61835;13361
2024-05-25T23:11:14.004;599617202938785550;615.30975;13345
2024-05-25T23:11:14.012;599617202946476922;623.00116;13338
2024-05-25T23:11:14.019;599617202954168294;630.6925;13078
2024-05-25T23:11:14.027;599617202961859666;638.38385;13032
2024-05-25T23:11:14.035;599617202969551038;646.07526;13146
2024-05-25T23:11:14.042;599617202977242410;653.76666;12967
2024-05-25T23:11:14.050;599617202984933782;661.458;12729
2024-05-25T23:11:14.058;599617202992625154;669.14935;12615
2024-05-25T23:11:14.065;599617203000316526;676.84076;12412
2024-05-25T23:11:14.073;599617203008007898;684.5321;12201
2024-05-25T23:11:14.081;599617203015699270;692.2235;12115
2024-05-25T23:11:14.088;599617203023390642;699.91486;12069
2024-05-25T23:11:14.096;599617203031082014;707.6062;12009
2024-05-25T23:11:14.104;599617203038773386;715.2976;11879
2024-05-25T23:11:14.111;599617203046464758;722.989;11696
2024-05-25T23:11:14.119;599617203054156130;730.6803;11611
2024-05-25T23:11:14.127;599617203061847502;738.3717;11562
2024-05-25T23:11:14.135;599617203069538874;746.0631;11414
2024-05-25T23:11:14.142;599617203077230246;753.7545;11307
2024-05-25T23:11:14.150;599617203084921618;761.4458;11291
2024-05-25T23:11:14.158;599617203092612990;769.1372;11166
2024-05-25T23:11:14.165;599617203100304362;776.8286;10988
2024-05-25T23:11:14.173;599617203107995734;784.51996;10907
2024-05-25T23:11:14.181;599617203115687106;792.2113;10877
2024-05-25T23:11:14.188;599617203123378478;799.9027;10840
2024-05-25T23:11:14.196;599617203131069850;807.59406;10733
2024-05-25T23:11:14.204;599617203138761222;815.28546;10515
2024-05-25T23:11:14.211;599617203146452594;822.9768;10363
2024-05-25T23:11:14.219;599617203154143966;830.66815;10295
2024-05-25T23:11:14.227;599617203161835338;838.35956;10159
2024-05-25T23:11:14.235;599617203169526710;846.05096;10055
2024-05-25T23:11:14.242;599617203177218082;853.74225;10008
2024-05-25T23:11:14.250;599617203184909454;861.43365;9856
2024-05-25T23:11:14.258;599617203192600826;869.12506;9687
2024-05-25T23:11:14.265;599617203200292198;876.8164;9636
2024-05-25T23:11:14.273;599617203207983570;884.50775;9592
2024-05-25T23:11:14.281;599617203215674942;892.19916;9481
2024-05-25T23:11:14.288;599617203223366314;899.89056;9381
2024-05-25T23:11:14.296;599617203231057686;907.5819;9305
2024-05-25T23:11:14.304;599617203238749058;915.27325;9177
2024-05-25T23:11:14.311;599617203246440430;922.96466;9006
2024-05-25T23:11:14.319;599617203254131802;930.656;8846
2024-05-25T23:11:14.327;599617203261823174;938.3474;8784
2024-05-25T23:11:14.335;599617203269514546;946.03876;8707
2024-05-25T23:11:14.342;599617203277205918;953.7301;8469
2024-05-25T23:11:14.350;599617203284897290;961.4215;8297
2024-05-25T23:11:14.358;599617203292588662;969.1129;8293
2024-05-25T23:11:14.365;599617203300280034;976.8042;8228
2024-05-25T23:11:14.373;599617203307971406;984.4956;8108
2024-05-25T23:11:14.381;599617203315662778;992.187;8033
2024-05-25T23:11:14.388;599617203323354150;999.8784;7950
2024-05-25T23:11:14.396;599617203331045522;1007.5697;7830
2024-05-25T23:11:14.404;599617203338736894;1015.2611;7719
2024-05-25T23:11:14.411;599617203346428266;1022.9525;7645
2024-05-25T23:11:14.419;599617203354119638;1030.6438;7612
2024-05-25T23:11:14.427;599617203361811010;1038.3352;7531
2024-05-25T23:11:14.435;599617203369502382;1046.0266;7376
2024-05-25T23:11:14.442;599617203377193754;1053.7179;7279
2024-05-25T23:11:14.450;599617203384885126;1061.4093;7258
2024-05-25T23:11:14.458;599617203392576498;1069.1007;7286
2024-05-25T23:11:14.465;599617203400267870;1076.7921;7501
2024-05-25T23:11:14.473;599617203407959242;1084.4834;7855
2024-05-25T23:11:14.481;599617203415650614;1092.1748;7837
2024-05-25T23:11:14.488;599617203423341986;1099.8662;7158
2024-05-25T23:11:14.496;599617203431033358;1107.5576;6519
2024-05-25T23:11:14.504;599617203438724730;1115.2489;6524
2024-05-25T23:11:14.511;599617203446416110;1122.9403;6617
2024-05-25T23:11:14.519;599617203454107482;1130.6317;6408
2024-05-25T23:11:14.527;599617203461798854;1138.3231;6262
2024-05-25T23:11:14.535;599617203469490226;1146.0144;6292
2024-05-25T23:11:14.542;599617203477181598;1153.7058;6265
2024-05-25T23:11:14.550;599617203484872970;1161.3972;6121
2024-05-25T23:11:14.558;599617203492564342;1169.0885;6026
2024-05-25T23:11:14.565;599617203500255714;1176.7799;6024
2024-05-25T23:11:14.573;599617203507947086;1184.4713;5991
2024-05-25T23:11:14.581;599617203515638458;1192.1627;5829
2024-05-25T23:11:14.588;599617203523329830;1199.8541;5656
2024-05-25T23:11:14.596;599617203531021202;1207.5455;5646
2024-05-25T23:11:14.604;599617203538712574;1215.2367;5670
2024-05-25T23:11:14.611;599617203546403946;1222.9281;5563
2024-05-25T23:11:14.619;599617203554095318;1230.6195;5464
2024-05-25T23:11:14.627;599617203561786690;1238.3109;5468
2024-05-25T23:11:14.635;599617203569478062;1246.0023;5457
2024-05-25T23:11:14.642;599617203577169434;1253.6937;5380
2024-05-25T23:11:14.650;599617203584860806;1261.385;5341
2024-05-25T23:11:14.658;599617203592552178;1269.0763;5339
2024-05-25T23:11:14.665;599617203600243550;1276.7677;5278
2024-05-25T23:11:14.673;599617203607934922;1284.4591;5190
2024-05-25T23:11:14.681;599617203615626294;1292.1505;5149
2024-05-25T23:11:14.688;599617203623317666;1299.8419;5139
2024-05-25T23:11:14.696;599617203631009038;1307.5333;5102
2024-05-25T23:11:14.704;599617203638700410;1315.2246;5014
2024-05-25T23:11:14.711;599617203646391782;1322.916;4926
2024-05-25T23:11:14.719;599617203654083154;1330.6073;4887
2024-05-25T23:11:14.727;599617203661774526;1338.2987;4845
2024-05-25T23:11:14.734;599617203669465898;1345.9901;4767
2024-05-25T23:11:14.742;599617203677157270;1353.6815;4720
2024-05-25T23:11:14.750;599617203684848642;1361.3728;4686
2024-05-25T23:11:14.758;599617203692540014;1369.0642;4595
2024-05-25T23:11:14.765;599617203700231386;1376.7556;4512
2024-05-25T23:11:14.773;599617203707922758;1384.447;4496
2024-05-25T23:11:14.781;599617203715614130;1392.1384;4503
2024-05-25T23:11:14.788;599617203723305502;1399.8297;4477
2024-05-25T23:11:14.796;599617203730996874;1407.5211;4357
2024-05-25T23:11:14.804;599617203738688246;1415.2124;4199
2024-05-25T23:11:14.811;599617203746379618;1422.9038;4132
2024-05-25T23:11:14.819;599617203754070990;1430.5952;4107
2024-05-25T23:11:14.827;599617203761762362;1438.2866;4042
2024-05-25T23:11:14.834;599617203769453734;1445.978;4003
2024-05-25T23:11:14.842;599617203777145106;1453.6694;3977
2024-05-25T23:11:14.850;599617203784836478;1461.3606;3894
2024-05-25T23:11:14.858;599617203792527850;1469.052;3827
2024-05-25T23:11:14.865;599617203800219222;1476.7434;3820
2024-05-25T23:11:14.873;599617203807910594;1484.4348;3790
2024-05-25T23:11:14.881;599617203815601966;1492.1262;3729
2024-05-25T23:11:14.888;599617203823293338;1499.8176;3676
