Phone timestamp;sensor timestamp [ns];timestamp [ms];ecg [uV]
2024-05-24T23:19:12.491;599616194916646734;0.0;4634
2024-05-24T23:19:12.498;599616194924338872;7.692138;5193
2024-05-24T23:19:12.506;599616194932031010;15.384276;6022
2024-05-24T23:19:12.514;599616194939723148;23.076414;6867
2024-05-24T23:19:12.521;599616194947415286;30.768553;7360
2024-05-24T23:19:12.529;599616194955107424;38.46069;7954
2024-05-24T23:19:12.537;599616194962799562;46.15283;8620
2024-05-24T23:19:12.544;599616194970491700;53.844967;9013
2024-05-24T23:19:12.552;599616194978183838;61.537106;9399
2024-05-24T23:19:12.560;599616194985875976;69.22924;9932
2024-05-24T23:19:12.567;599616194993568114;76.92138;10348
2024-05-24T23:19:12.575;599616195001260252;84.61352;10663
2024-05-24T23:19:12.583;599616195008952390;92.30566;11047
2024-05-24T23:19:12.590;599616195016644528;99.997795;11461
2024-05-24T23:19:12.598;599616195024336666;107.68993;11843
2024-05-24T23:19:12.606;599616195032028804;115.38207;12129
2024-05-24T23:19:12.614;599616195039720942;123.07421;12333
2024-05-24T23:19:12.621;599616195047413080;130.76634;12629
2024-05-24T23:19:12.629;599616195055105218;138.45848;12951
2024-05-24T23:19:12.637;599616195062797356;146.15062;13145
2024-05-24T23:19:12.644;599616195070489494;153.84276;13373
2024-05-24T23:19:12.652;599616195078181632;161.5349;13683
2024-05-24T23:19:12.660;599616195085873770;169.22704;13851
2024-05-24T23:19:12.667;599616195093565908;176.91917;13924
2024-05-24T23:19:12.675;599616195101258046;184.61131;14123
2024-05-24T23:19:12.683;599616195108950184;192.30345;14379
2024-05-24T23:19:12.690;599616195116642322;199.99559;14566
2024-05-24T23:19:12.698;599616195124334460;207.68773;14673
2024-05-24T23:19:12.706;599616195132026598;215.37987;14767
2024-05-24T23:19:12.714;599616195139718736;223.072;14912
2024-05-24T23:19:12.721;599616195147410874;230.76414;15016
2024-05-24T23:19:12.729;599616195155103012;238.45627;15059
2024-05-24T23:19:12.737;599616195162795150;246.14842;15210
2024-05-24T23:19:12.744;599616195170487288;253.84056;15383
2024-05-24T23:19:12.752;599616195178179426;261.53268;15359
2024-05-24T23:19:12.760;599616195185871564;269.22482;15312
2024-05-24T23:19:12.767;599616195193563702;276.91696;15409
2024-05-24T23:19:12.775;599616195201255840;284.60913;15582
2024-05-24T23:19:12.783;599616195208947978;292.30124;15755
2024-05-24T23:19:12.790;599616195216640116;299.99338;15940
2024-05-24T23:19:12.798;599616195224332254;307.68552;16328
2024-05-24T23:19:12.806;599616195232024392;315.37766;16676
2024-05-24T23:19:12.814;599616195239716530;323.0698;16311
2024-05-24T23:19:12.821;599616195247408668;330.76193;15584
2024-05-24T23:19:12.829;599616195255100806;338.45407;15478
2024-05-24T23:19:12.837;599616195262792944;346.1462;15700
2024-05-24T23:19:12.844;599616195270485082;353.83835;15518
2024-05-24T23:19:12.852;599616195278177220;361.5305;15319
2024-05-24T23:19:12.860;599616195285869358;369.22263;15442
2024-05-24T23:19:12.867;599616195293561496;376.91476;15487
2024-05-24T23:19:12.875;599616195301253634;384.6069;15376
2024-05-24T23:19:12.883;599616195308945772;392.29904;15336
2024-05-24T23:19:12.890;599616195316637910;399.99118;15322
2024-05-24T23:19:12.898;599616195324330048;407.68332;15269
2024-05-24T23:19:12.906;599616195332022186;415.37546;15187
2024-05-24T23:19:12.914;599616195339714324;423.0676;15130
2024-05-24T23:19:12.921;599616195347406462;430.75974;15168
